i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
2e-05,-1.11022302e-16,0.825,0.807284562,7.94143016e-05,9.48278885e-06,5.29650015e-05,1.9978944e-05,7.93093394e-05,1096966930.0,1e-06,5e-07,tt
2.5e-05,-1.11022302e-16,0.825,0.748467434,8.77528623e-05,9.48278885e-06,5.29650015e-05,2.48792643e-05,8.71949123e-05,997761455.0,1e-06,5e-07,tt
3e-05,-1.11022302e-16,0.825,0.694655519,9.48804609e-05,9.48278885e-06,5.29650015e-05,2.97499953e-05,9.37165831e-05,928327941.0,1e-06,5e-07,tt
5e-06,-0.4125,0.825,1.05420642,3.91979606e-05,4.23789966e-05,0.000100905137,5.10065868e-06,3.98864333e-05,488065463.0,1e-06,5e-07,tt
1e-05,-0.4125,0.825,0.950769911,5.68422542e-05,4.23789966e-05,0.000100905137,1.01350062e-05,5.73305326e-05,339560608.0,1e-06,5e-07,tt
1.5e-05,-0.4125,0.825,0.873355014,6.93858529e-05,4.23789966e-05,0.000100905137,1.5054577e-05,6.96182209e-05,279627808.0,1e-06,5e-07,tt
2e-05,-0.4125,0.825,0.807284562,7.94143016e-05,4.23789966e-05,0.000100905137,1.9978944e-05,7.93093394e-05,245458992.0,1e-06,5e-07,tt
2.5e-05,-0.4125,0.825,0.748467434,8.77528623e-05,4.23789966e-05,0.000100905137,2.48792643e-05,8.71949123e-05,223260624.0,1e-06,5e-07,tt
3e-05,-0.4125,0.825,0.694655519,9.48804609e-05,4.23789966e-05,0.000100905137,2.97499953e-05,9.37165831e-05,207724075.0,1e-06,5e-07,tt
5e-06,-0.825,0.825,1.05420642,3.91979606e-05,8.62374611e-05,0.000103846477,5.10065868e-06,3.98864333e-05,239846168.0,1e-06,5e-07,tt
1e-05,-0.825,0.825,0.950769911,5.68422542e-05,8.62374611e-05,0.000103846477,1.01350062e-05,5.73305326e-05,166867596.0,1e-06,5e-07,tt
1.5e-05,-0.825,0.825,0.873355014,6.93858529e-05,8.62374611e-05,0.000103846477,1.5054577e-05,6.96182209e-05,137415292.0,1e-06,5e-07,tt
2e-05,-0.825,0.825,0.807284562,7.94143016e-05,8.62374611e-05,0.000103846477,1.9978944e-05,7.93093394e-05,120623980.0,1e-06,5e-07,tt
2.5e-05,-0.825,0.825,0.748467434,8.77528623e-05,8.62374611e-05,0.000103846477,2.48792643e-05,8.71949123e-05,109715211.0,1e-06,5e-07,tt
3e-05,-0.825,0.825,0.694655519,9.48804609e-05,8.62374611e-05,0.000103846477,2.97499953e-05,9.37165831e-05,102080207.0,1e-06,5e-07,tt
5e-06,-5.5511151199999996e-17,0.4125,1.05420693,3.91978726e-05,3.9009372e-09,1.27115135e-07,5.10063833e-06,3.98863459e-05,2651128280000.0,1e-06,5e-07,tt
1e-05,-5.5511151199999996e-17,0.4125,0.950769893,5.68422571e-05,3.9009372e-09,1.27115135e-07,1.01350072e-05,5.73305355e-05,1844458960000.0,1e-06,5e-07,tt
1.5e-05,-5.5511151199999996e-17,0.4125,0.873355014,6.93858529e-05,3.9009372e-09,1.27115135e-07,1.5054577e-05,6.96182209e-05,1518910110000.0,1e-06,5e-07,tt
2e-05,-5.5511151199999996e-17,0.4125,0.807284562,7.94143016e-05,3.9009372e-09,1.27115135e-07,1.9978944e-05,7.93093394e-05,1333308540000.0,1e-06,5e-07,tt
2.5e-05,-5.5511151199999996e-17,0.4125,0.748467434,8.77528623e-05,3.9009372e-09,1.27115135e-07,2.48792643e-05,8.71949123e-05,1212729240000.0,1e-06,5e-07,tt
3e-05,-5.5511151199999996e-17,0.4125,0.694655519,9.48804609e-05,3.9009372e-09,1.27115135e-07,2.97499953e-05,9.37165831e-05,1128336270000.0,1e-06,5e-07,tt
5e-06,-0.4125,0.4125,1.05420642,3.91979606e-05,6.43948193e-06,4.15275133e-05,5.10065868e-06,3.98864333e-05,1606008430.0,1e-06,5e-07,tt
1e-05,-0.4125,0.4125,0.950769911,5.68422542e-05,6.43948193e-06,4.15275133e-05,1.01350062e-05,5.73305326e-05,1117344380.0,1e-06,5e-07,tt
1.5e-05,-0.4125,0.4125,0.873355014,6.93858529e-05,6.43948193e-06,4.15275133e-05,1.5054577e-05,6.96182209e-05,920131934.0,1e-06,5e-07,tt
2e-05,-0.4125,0.4125,0.807284562,7.94143016e-05,6.43948193e-06,4.15275133e-05,1.9978944e-05,7.93093394e-05,807697413.0,1e-06,5e-07,tt
2.5e-05,-0.4125,0.4125,0.748467434,8.77528623e-05,6.43948193e-06,4.15275133e-05,2.48792643e-05,8.71949123e-05,734652361.0,1e-06,5e-07,tt
3e-05,-0.4125,0.4125,0.694655519,9.48804609e-05,6.43948193e-06,4.15275133e-05,2.97499953e-05,9.37165831e-05,683528422.0,1e-06,5e-07,tt
5e-06,-0.825,0.4125,1.05420642,3.91979606e-05,3.05443541e-05,6.30697686e-05,5.10065868e-06,3.98864333e-05,338585071.0,1e-06,5e-07,tt
1e-05,-0.825,0.4125,0.950769911,5.68422542e-05,3.05443541e-05,6.30697686e-05,1.01350062e-05,5.73305326e-05,235562975.0,1e-06,5e-07,tt
1.5e-05,-0.825,0.4125,0.873355014,6.93858529e-05,3.05443541e-05,6.30697686e-05,1.5054577e-05,6.96182209e-05,193985865.0,1e-06,5e-07,tt
2e-05,-0.825,0.4125,0.807284562,7.94143016e-05,3.05443541e-05,6.30697686e-05,1.9978944e-05,7.93093394e-05,170281973.0,1e-06,5e-07,tt
2.5e-05,-0.825,0.4125,0.748467434,8.77528623e-05,3.05443541e-05,6.30697686e-05,2.48792643e-05,8.71949123e-05,154882326.0,1e-06,5e-07,tt
3e-05,-0.825,0.4125,0.694655519,9.48804609e-05,3.05443541e-05,6.30697686e-05,2.97499953e-05,9.37165831e-05,144104174.0,1e-06,5e-07,tt
5e-06,-1.2375,0.4125,1.05420642,3.91979606e-05,5.33947091e-05,4.71428762e-05,5.10065868e-06,3.98864333e-05,193687024.0,1e-06,5e-07,tt
1e-05,-1.2375,0.4125,0.950769911,5.68422542e-05,5.33947091e-05,4.71428762e-05,1.01350062e-05,5.73305326e-05,134753406.0,1e-06,5e-07,tt
1.5e-05,-1.2375,0.4125,0.873355014,6.93858529e-05,5.33947091e-05,4.71428762e-05,1.5054577e-05,6.96182209e-05,110969290.0,1e-06,5e-07,tt
2e-05,-1.2375,0.4125,0.807284562,7.94143016e-05,5.33947091e-05,4.71428762e-05,1.9978944e-05,7.93093394e-05,97409518.4,1e-06,5e-07,tt
2.5e-05,-1.2375,0.4125,0.748467434,8.77528623e-05,5.33947091e-05,4.71428762e-05,2.48792643e-05,8.71949123e-05,88600175.6,1e-06,5e-07,tt
3e-05,-1.2375,0.4125,0.694655519,9.48804609e-05,5.33947091e-05,4.71428762e-05,2.97499953e-05,9.37165831e-05,82434552.1,1e-06,5e-07,tt
5e-06,-0.3625,0.05,1.05420693,3.91978726e-05,7.68792272e-10,2.53634999e-08,5.10063833e-06,3.98863459e-05,1630559850000.0,1e-06,5e-07,tt
1e-05,-0.3625,0.05,0.950769893,5.68422571e-05,7.68792272e-10,2.53634999e-08,1.01350072e-05,5.73305355e-05,1134422930000.0,1e-06,5e-07,tt
1.5e-05,-0.3625,0.05,0.873355014,6.93858529e-05,7.68792272e-10,2.53634999e-08,1.5054577e-05,6.96182209e-05,934196154000.0,1e-06,5e-07,tt
2e-05,-0.3625,0.05,0.807284562,7.94143016e-05,7.68792272e-10,2.53634999e-08,1.9978944e-05,7.93093394e-05,820043071000.0,1e-06,5e-07,tt
2.5e-05,-0.3625,0.05,0.748467434,8.77528623e-05,7.68792272e-10,2.53634999e-08,2.48792643e-05,8.71949123e-05,745881525000.0,1e-06,5e-07,tt
3e-05,-0.3625,0.05,0.694655519,9.48804609e-05,7.68792272e-10,2.53634999e-08,2.97499953e-05,9.37165831e-05,693976157000.0,1e-06,5e-07,tt
5e-06,-0.775,0.05,1.05420642,3.91979606e-05,1.72340827e-06,8.20105576e-06,5.10065868e-06,3.98864333e-05,727372082.0,1e-06,5e-07,tt
1e-05,-0.775,0.05,0.950769911,5.68422542e-05,1.72340827e-06,8.20105576e-06,1.01350062e-05,5.73305326e-05,506052825.0,1e-06,5e-07,tt
1.5e-05,-0.775,0.05,0.873355014,6.93858529e-05,1.72340827e-06,8.20105576e-06,1.5054577e-05,6.96182209e-05,416733976.0,1e-06,5e-07,tt
2e-05,-0.775,0.05,0.807284562,7.94143016e-05,1.72340827e-06,8.20105576e-06,1.9978944e-05,7.93093394e-05,365811621.0,1e-06,5e-07,tt
2.5e-05,-0.775,0.05,0.748467434,8.77528623e-05,1.72340827e-06,8.20105576e-06,2.48792643e-05,8.71949123e-05,332729023.0,1e-06,5e-07,tt
3e-05,-0.775,0.05,0.694655519,9.48804609e-05,1.72340827e-06,8.20105576e-06,2.97499953e-05,9.37165831e-05,309574646.0,1e-06,5e-07,tt
5e-06,-1.1875,0.05,1.05420642,3.91979606e-05,4.91859196e-06,6.8482328e-06,5.10065868e-06,3.98864333e-05,254861366.0,1e-06,5e-07,tt
1e-05,-1.1875,0.05,0.950769911,5.68422542e-05,4.91859196e-06,6.8482328e-06,1.01350062e-05,5.73305326e-05,177314084.0,1e-06,5e-07,tt
1.5e-05,-1.1875,0.05,0.873355014,6.93858529e-05,4.91859196e-06,6.8482328e-06,1.5054577e-05,6.96182209e-05,146017964.0,1e-06,5e-07,tt
2e-05,-1.1875,0.05,0.807284562,7.94143016e-05,4.91859196e-06,6.8482328e-06,1.9978944e-05,7.93093394e-05,128175458.0,1e-06,5e-07,tt
2.5e-05,-1.1875,0.05,0.748467434,8.77528623e-05,4.91859196e-06,6.8482328e-06,2.48792643e-05,8.71949123e-05,116583761.0,1e-06,5e-07,tt
3e-05,-1.1875,0.05,0.694655519,9.48804609e-05,4.91859196e-06,6.8482328e-06,2.97499953e-05,9.37165831e-05,108470780.0,1e-06,5e-07,tt
5e-06,-1.6,0.05,1.05420642,3.91979606e-05,7.34280397e-06,4.99529562e-06,5.10065868e-06,3.98864333e-05,170719397.0,1e-06,5e-07,tt
1e-05,-1.6,0.05,0.950769911,5.68422542e-05,7.34280397e-06,4.99529562e-06,1.01350062e-05,5.73305326e-05,118774194.0,1e-06,5e-07,tt
1.5e-05,-1.6,0.05,0.873355014,6.93858529e-05,7.34280397e-06,4.99529562e-06,1.5054577e-05,6.96182209e-05,97810425.9,1e-06,5e-07,tt
2e-05,-1.6,0.05,0.807284562,7.94143016e-05,7.34280397e-06,4.99529562e-06,1.9978944e-05,7.93093394e-05,85858587.3,1e-06,5e-07,tt
2.5e-05,-1.6,0.05,0.748467434,8.77528623e-05,7.34280397e-06,4.99529562e-06,2.48792643e-05,8.71949123e-05,78093866.4,1e-06,5e-07,tt
3e-05,-1.6,0.05,0.694655519,9.48804609e-05,7.34280397e-06,4.99529562e-06,2.97499953e-05,9.37165831e-05,72659369.4,1e-06,5e-07,tt
5e-06,1.2375,1.65,1.14398877,5.62113076e-05,1.43668799e-06,2.62738795e-05,5.17943654e-06,5.80382539e-05,19788238900.0,2.5e-06,5e-07,tt
1e-05,1.2375,1.65,1.07288171,8.43440988e-05,1.43668799e-06,2.62738795e-05,1.02980566e-05,8.61076882e-05,13337657300.0,2.5e-06,5e-07,tt
1.5e-05,1.2375,1.65,1.02136441,0.000105122153,1.43668799e-06,2.62738795e-05,1.52652879e-05,0.000106711556,10762422300.0,2.5e-06,5e-07,tt
2e-05,1.2375,1.65,0.978114991,0.000122405478,1.43668799e-06,2.62738795e-05,2.02508485e-05,0.000123781857,9278216210.0,2.5e-06,5e-07,tt
2.5e-05,1.2375,1.65,0.940203143,0.000137261723,1.43668799e-06,2.62738795e-05,2.5221968e-05,0.000138399858,8298237070.0,2.5e-06,5e-07,tt
3e-05,1.2375,1.65,0.905978994,0.000150348872,1.43668799e-06,2.62738795e-05,3.01791445e-05,0.00015122394,7594530560.0,2.5e-06,5e-07,tt
5e-06,0.825,1.65,1.14398782,5.62116744e-05,4.51134202e-05,0.000185418397,5.17949196e-06,5.80386217e-05,630174899.0,2.5e-06,5e-07,tt
1e-05,0.825,1.65,1.07288175,8.43440816e-05,4.51134202e-05,0.000185418397,1.02980529e-05,8.61076711e-05,424752894.0,2.5e-06,5e-07,tt
1.5e-05,0.825,1.65,1.02136441,0.000105122153,4.51134202e-05,0.000185418397,1.5265288e-05,0.000106711556,342741536.0,2.5e-06,5e-07,tt
2e-05,0.825,1.65,0.978114991,0.000122405478,4.51134202e-05,0.000185418397,2.02508485e-05,0.000123781857,295475310.0,2.5e-06,5e-07,tt
2.5e-05,0.825,1.65,0.940203143,0.000137261723,4.51134202e-05,0.000185418397,2.5221968e-05,0.000138399858,264266763.0,2.5e-06,5e-07,tt
3e-05,0.825,1.65,0.905978994,0.000150348872,4.51134202e-05,0.000185418397,3.01791445e-05,0.00015122394,241856432.0,2.5e-06,5e-07,tt
5e-06,0.4125,1.65,1.14398782,5.62116744e-05,0.000147074661,0.000298414678,5.17949196e-06,5.80386217e-05,193298729.0,2.5e-06,5e-07,tt
1e-05,0.4125,1.65,1.07288175,8.43440816e-05,0.000147074661,0.000298414678,1.02980529e-05,8.61076711e-05,130287948.0,2.5e-06,5e-07,tt
1.5e-05,0.4125,1.65,1.02136441,0.000105122153,0.000147074661,0.000298414678,1.5265288e-05,0.000106711556,105131930.0,2.5e-06,5e-07,tt
2e-05,0.4125,1.65,0.978114991,0.000122405478,0.000147074661,0.000298414678,2.02508485e-05,0.000123781857,90633571.4,2.5e-06,5e-07,tt
2.5e-05,0.4125,1.65,0.940203143,0.000137261723,0.000147074661,0.000298414678,2.5221968e-05,0.000138399858,81060717.4,2.5e-06,5e-07,tt
