i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,GmoverId,vswing,Ron_into_Gm_unit,width,length,corner
1e-05,1.65,0.4125,0.500525726,7.593837e-05,0.000143935451,6.93340226e-05,1.07478636e-05,7.96020654e-05,36002432.5,7.40631521,1.14947427,0.228129011,1e-06,1e-06,tt
1.5e-05,1.65,0.4125,0.557106465,9.51324312e-05,0.000143935451,6.93340226e-05,1.57850175e-05,9.84306916e-05,29115593.3,6.23570368,1.09289353,0.282089368,1e-06,1e-06,tt
2e-05,1.65,0.4125,0.603961505,0.000110866263,0.000143935451,6.93340226e-05,2.07579402e-05,0.000113776738,25188523.1,5.48111887,1.0460385,0.326069111,1e-06,1e-06,tt
2.5e-05,1.65,0.4125,0.645039161,0.000124342971,0.000143935451,6.93340226e-05,2.57016192e-05,0.000126851439,22592317.5,4.93554271,1.00496084,0.363539479,1e-06,1e-06,tt
3e-05,1.65,0.4125,0.682137485,0.000136154021,0.000143935451,6.93340226e-05,3.0620349e-05,0.000138249449,20729688.4,4.51495339,0.967862515,0.396204669,1e-06,1e-06,tt
5e-06,0.4125,0.05,0.424085037,5.05991291e-05,2.08973551e-06,1.71962732e-05,5.62701697e-06,5.45688032e-05,438464315.0,9.69764325,0.0115850371,1.30563899,1e-06,1e-06,tt
1e-05,0.4125,0.05,0.500525726,7.593837e-05,2.08973551e-06,1.71962732e-05,1.07478636e-05,7.96020654e-05,300576031.0,7.40631521,0.0880257257,1.90459666,1e-06,1e-06,tt
1.5e-05,0.4125,0.05,0.557106465,9.51324312e-05,2.08973551e-06,1.71962732e-05,1.57850175e-05,9.84306916e-05,243079395.0,6.23570368,0.144606465,2.35509927,1e-06,1e-06,tt
2e-05,0.4125,0.05,0.603961505,0.000110866263,2.08973551e-06,1.71962732e-05,2.07579402e-05,0.000113776738,210293188.0,5.48111887,0.191461505,2.72227604,1e-06,1e-06,tt
2.5e-05,0.4125,0.05,0.645039161,0.000124342971,2.08973551e-06,1.71962732e-05,2.57016192e-05,0.000126851439,188618064.0,4.93554271,0.232539161,3.03510752,1e-06,1e-06,tt
3e-05,0.4125,0.05,0.682137485,0.000136154021,2.08973551e-06,1.71962732e-05,3.0620349e-05,0.000138249449,173067402.0,4.51495339,0.269637485,3.30782169,1e-06,1e-06,tt
5e-06,0.825,0.05,0.424085037,5.05991291e-05,1.00390175e-05,1.78987999e-05,5.62701697e-06,5.45688032e-05,91271327.1,9.69764325,0.400914963,0.271783585,1e-06,1e-06,tt
1e-05,0.825,0.05,0.500525726,7.593837e-05,1.00390175e-05,1.78987999e-05,1.07478636e-05,7.96020654e-05,62568314.8,7.40631521,0.324474274,0.396463427,1e-06,1e-06,tt
1.5e-05,0.825,0.05,0.557106465,9.51324312e-05,1.00390175e-05,1.78987999e-05,1.57850175e-05,9.84306916e-05,50599736.8,6.23570368,0.267893535,0.490240662,1e-06,1e-06,tt
2e-05,0.825,0.05,0.603961505,0.000110866263,1.00390175e-05,1.78987999e-05,2.07579402e-05,0.000113776738,43774915.5,5.48111887,0.221038495,0.566672676,1e-06,1e-06,tt
2.5e-05,0.825,0.05,0.645039161,0.000124342971,1.00390175e-05,1.78987999e-05,2.57016192e-05,0.000126851439,39262992.4,4.93554271,0.179960839,0.631792102,1e-06,1e-06,tt
3e-05,0.825,0.05,0.682137485,0.000136154021,1.00390175e-05,1.78987999e-05,3.0620349e-05,0.000138249449,36025945.4,4.51495339,0.142862515,0.688560653,1e-06,1e-06,tt
5e-06,1.2375,0.05,0.424085037,5.05991291e-05,1.60622879e-05,1.13310097e-05,5.62701697e-06,5.45688032e-05,57045076.9,9.69764325,0.813414963,0.169866222,1e-06,1e-06,tt
1e-05,1.2375,0.05,0.500525726,7.593837e-05,1.60622879e-05,1.13310097e-05,1.07478636e-05,7.96020654e-05,39105537.7,7.40631521,0.736974274,0.247791802,1e-06,1e-06,tt
1.5e-05,1.2375,0.05,0.557106465,9.51324312e-05,1.60622879e-05,1.13310097e-05,1.57850175e-05,9.84306916e-05,31625111.3,6.23570368,0.680393535,0.306403086,1e-06,1e-06,tt
2e-05,1.2375,0.05,0.603961505,0.000110866263,1.60622879e-05,1.13310097e-05,2.07579402e-05,0.000113776738,27359560.7,5.48111887,0.633538495,0.354173511,1e-06,1e-06,tt
2.5e-05,1.2375,0.05,0.645039161,0.000124342971,1.60622879e-05,1.13310097e-05,2.57016192e-05,0.000126851439,24539584.2,4.93554271,0.592460839,0.394873507,1e-06,1e-06,tt
